run,time,repetition,Module,Name,
HTTP_Client_Increase_S04b-0-20200815-14:42:20-24427,1000,0,FinalTask.DRouter.ppp[0].ppp.queue,queueLength:timeavg,0.014388538896576
HTTP_Client_Increase_S04b-0-20200815-14:42:20-24427,1000,0,FinalTask.DISPRouter.ppp[0].ppp.queue,queueLength:timeavg,0.0036058879497394
HTTP_Client_Increase_S04b-0-20200815-14:42:20-24427,1000,0,FinalTask.LISPRouter.ppp[0].ppp.queue,queueLength:timeavg,14.43033641297
HTTP_Client_Increase_S04b-0-20200815-14:42:20-24427,1000,0,FinalTask.LRouter.ppp[0].ppp.queue,queueLength:timeavg,1.1616183173044
HTTP_Client_Increase_S04b-1-20200815-16:08:50-24427,1000,1,FinalTask.DRouter.ppp[0].ppp.queue,queueLength:timeavg,0.014708150506005
HTTP_Client_Increase_S04b-1-20200815-16:08:50-24427,1000,1,FinalTask.DISPRouter.ppp[0].ppp.queue,queueLength:timeavg,0.0035765824917641
HTTP_Client_Increase_S04b-1-20200815-16:08:50-24427,1000,1,FinalTask.LISPRouter.ppp[0].ppp.queue,queueLength:timeavg,16.126435894577
HTTP_Client_Increase_S04b-1-20200815-16:08:50-24427,1000,1,FinalTask.LRouter.ppp[0].ppp.queue,queueLength:timeavg,1.1996240643306
HTTP_Client_Increase_S04b-2-20200815-17:30:50-24427,1000,2,FinalTask.DRouter.ppp[0].ppp.queue,queueLength:timeavg,0.014815826416578
HTTP_Client_Increase_S04b-2-20200815-17:30:50-24427,1000,2,FinalTask.DISPRouter.ppp[0].ppp.queue,queueLength:timeavg,0.0034954047744504
HTTP_Client_Increase_S04b-2-20200815-17:30:50-24427,1000,2,FinalTask.LISPRouter.ppp[0].ppp.queue,queueLength:timeavg,15.56184725323
HTTP_Client_Increase_S04b-2-20200815-17:30:50-24427,1000,2,FinalTask.LRouter.ppp[0].ppp.queue,queueLength:timeavg,1.2152350473436
HTTP_Client_Increase_S04b-3-20200815-14:42:20-24428,1000,3,FinalTask.DRouter.ppp[0].ppp.queue,queueLength:timeavg,0.014495042832821
HTTP_Client_Increase_S04b-3-20200815-14:42:20-24428,1000,3,FinalTask.DISPRouter.ppp[0].ppp.queue,queueLength:timeavg,0.0037834939390949
HTTP_Client_Increase_S04b-3-20200815-14:42:20-24428,1000,3,FinalTask.LISPRouter.ppp[0].ppp.queue,queueLength:timeavg,14.073599744795
HTTP_Client_Increase_S04b-3-20200815-14:42:20-24428,1000,3,FinalTask.LRouter.ppp[0].ppp.queue,queueLength:timeavg,1.1845225843028
HTTP_Client_Increase_S04b-4-20200815-16:06:55-24428,1000,4,FinalTask.DRouter.ppp[0].ppp.queue,queueLength:timeavg,0.014974654955612
HTTP_Client_Increase_S04b-4-20200815-16:06:55-24428,1000,4,FinalTask.DISPRouter.ppp[0].ppp.queue,queueLength:timeavg,0.0034107908290841
HTTP_Client_Increase_S04b-4-20200815-16:06:55-24428,1000,4,FinalTask.LISPRouter.ppp[0].ppp.queue,queueLength:timeavg,15.332964450802
HTTP_Client_Increase_S04b-4-20200815-16:06:55-24428,1000,4,FinalTask.LRouter.ppp[0].ppp.queue,queueLength:timeavg,1.2167229721507
