run,timelimit,repetition,Module,Name,
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1237.2154022253
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1165.9264311399
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1132.621197762
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1268.8022158496
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1269.3645354785
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1185.7457663718
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1342.2785901135
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1294.0326095202
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1063.7859469468
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1278.4063256458
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1179.4880451411
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1198.3505346089
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1185.9204237144
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1261.0582057856
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1183.8519974744
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1083.5781243284
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1206.3209945851
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1306.863401426
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1157.6182642346
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1282.9579985865
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1134.6145293841
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1194.5216300507
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1265.9387755555
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1213.5427251314
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1215.2359288262
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1169.1230087566
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1360.3037739524
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1304.6269039233
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1351.0609001988
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1284.1158605715
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1355.0063565291
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1356.9105876754
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1203.4361767357
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1343.5525450374
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1236.8960997793
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1347.8400062713
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1215.0730639343
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1205.763108479
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1268.1297326284
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1328.5526671582
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1181.1633561374
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,1223.4184014712
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1217.2206035185
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1301.6088871892
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[44].pppg$o[0].channel,throughput:last,1234.1300017645
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[45].pppg$o[0].channel,throughput:last,1203.7974376794
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[46].pppg$o[0].channel,throughput:last,1219.2336236437
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[47].pppg$o[0].channel,throughput:last,1291.7387075024
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[48].pppg$o[0].channel,throughput:last,1287.5569440377
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[49].pppg$o[0].channel,throughput:last,1207.6946852605
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[50].pppg$o[0].channel,throughput:last,1278.0724466257
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[51].pppg$o[0].channel,throughput:last,1284.8137614087
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[52].pppg$o[0].channel,throughput:last,1335.8849448827
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[53].pppg$o[0].channel,throughput:last,1383.4052035597
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[54].pppg$o[0].channel,throughput:last,1365.7046325099
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[55].pppg$o[0].channel,throughput:last,1141.7886074083
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[56].pppg$o[0].channel,throughput:last,1193.7988745168
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[57].pppg$o[0].channel,throughput:last,1276.5973181776
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[58].pppg$o[0].channel,throughput:last,1223.0996534624
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[59].pppg$o[0].channel,throughput:last,1106.9712031345
ISDN05_for_Internet-0-20200622-17:00:51-7347,10000,0,Exercise7.user[60].pppg$o[0].channel,throughput:last,1139.1962263786
