run,timelimit,repetition,Module,Name,
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1182.9391913262
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1273.1022148711
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1222.0596955363
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1268.1328501826
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1209.6543514717
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1202.285334059
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1184.6115347861
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1338.2906006241
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1213.112251984
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1335.5389003461
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1270.6599097645
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1369.7916050087
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1182.5876845881
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1144.8889070643
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1253.7530355571
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1118.7025668191
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1226.6547578437
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1247.6507729994
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1232.4404009613
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1183.1657186717
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1271.1396117196
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1196.9663072233
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1253.0235460229
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1157.8783884425
ISDN03_for_Internet-0-20200622-09:19:47-16991,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1255.0010557875
