run,timelimit,repetition,Module,Name,
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1875.3355895364
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,2056.4400207986
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1787.8522083743
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1796.3944547841
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1739.2714072267
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1656.0085473049
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1929.2234084203
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1666.3152758945
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1622.8516179375
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1624.8652777436
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1888.8878261724
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1889.1122972287
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1648.6835442622
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1625.8839081015
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1685.8058815612
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1877.1622575137
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1620.9003954951
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,2064.347645246
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1790.8636091013
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1824.9545311061
DSL03_for_Internet-0-20200622-15:14:27-776,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1838.1465399891
