run,timelimit,repetition,Module,Name,
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1858.7635696424
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1909.7086646462
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1572.4587493373
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1709.1566224929
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1822.6266262142
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1629.832001992
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,2002.2960206704
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1972.0236430322
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1698.1656675067
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1462.100728075
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1948.1560695964
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1701.5765712873
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1624.8245215093
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1856.1894714788
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1701.9885521523
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1855.1276422467
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1810.0427241919
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1926.8630945966
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1831.3996643408
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1647.7994009194
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1579.8160380376
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1904.4996576372
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1797.1177028548
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1828.4157893802
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1840.2109045941
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1563.6909670927
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1622.0050985186
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1621.2364499102
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1723.1413587867
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1599.0123429491
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1679.7942737782
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,2000.279827862
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1592.2404811234
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1747.2370304377
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1848.1354453166
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1734.8635754115
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1680.8340353292
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1612.880940819
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1692.4794829391
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1945.0698284868
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1800.8783144251
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,1686.3279586189
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1879.1923731774
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1750.3829300511
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[44].pppg$o[0].channel,throughput:last,1769.9532066278
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[45].pppg$o[0].channel,throughput:last,1823.4310547101
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[46].pppg$o[0].channel,throughput:last,1865.4452492208
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[47].pppg$o[0].channel,throughput:last,1721.3106703963
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[48].pppg$o[0].channel,throughput:last,1780.4565186555
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[49].pppg$o[0].channel,throughput:last,1995.9867483587
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[50].pppg$o[0].channel,throughput:last,1905.1597906464
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[51].pppg$o[0].channel,throughput:last,1865.8290674282
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[52].pppg$o[0].channel,throughput:last,1859.1642089058
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[53].pppg$o[0].channel,throughput:last,1899.7772612318
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[54].pppg$o[0].channel,throughput:last,1744.4108649703
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[55].pppg$o[0].channel,throughput:last,1758.2791110651
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[56].pppg$o[0].channel,throughput:last,1907.5218425909
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[57].pppg$o[0].channel,throughput:last,1751.3752870476
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[58].pppg$o[0].channel,throughput:last,1718.4500886224
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[59].pppg$o[0].channel,throughput:last,1649.9215019165
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[60].pppg$o[0].channel,throughput:last,1840.5466041056
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[61].pppg$o[0].channel,throughput:last,1875.7191896932
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[62].pppg$o[0].channel,throughput:last,1824.7477054269
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[63].pppg$o[0].channel,throughput:last,1741.8142855225
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[64].pppg$o[0].channel,throughput:last,1747.1305135779
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[65].pppg$o[0].channel,throughput:last,1701.2372700552
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[66].pppg$o[0].channel,throughput:last,1992.4310124673
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[67].pppg$o[0].channel,throughput:last,1925.3448956283
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[68].pppg$o[0].channel,throughput:last,1819.6193632393
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[69].pppg$o[0].channel,throughput:last,1960.9420990118
DSL01_for_Internet-0-20200622-16:40:47-12519,10000,0,Exercise7.user[70].pppg$o[0].channel,throughput:last,1832.3252879542
