run,timelimit,repetition,Module,Name,
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1203.7161247379
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1197.4815176252
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1243.9439050038
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1333.9142103484
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1226.9622088805
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1234.1790598811
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1116.5275422546
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1378.7216805646
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1275.6534185574
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1343.2507291236
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1304.1608118638
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1184.9190888804
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1216.408217172
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1226.8884595863
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1131.6548180498
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1246.3160283086
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1386.8097299357
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1243.2177203917
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1144.5589158531
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1159.597541782
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1253.8461732623
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1314.6692286127
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1189.062216826
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1212.3112637599
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1311.7927744366
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1210.5402152527
ISDN06_for_Internet-0-20200622-17:52:20-10535,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1404.5716766673
