run,timelimit,repetition,Module,Name,
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1680.8456587445
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,2126.0317894726
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1729.9456981351
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1641.2979688776
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1508.5851186446
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1869.9766324553
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1943.8828172348
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1735.8512566481
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1717.759407799
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1972.9194502258
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1828.8876709008
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1820.5929626123
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1749.923679564
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1557.6020745918
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1892.8250730023
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1806.7100649378
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1856.3648611356
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1707.2236312556
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1631.917657893
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1582.8500676778
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1806.9027674381
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1868.4747139811
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1620.8064917885
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1676.950030644
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1843.1167259283
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1638.4272075001
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1593.2957850818
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1836.5751101012
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1707.6551836052
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1695.2048632891
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1837.6323420288
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1752.2431550359
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1983.5588077785
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1756.5936993275
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,2098.370319654
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1746.2761719171
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1827.6504285556
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1758.4273554662
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1732.8165992656
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1811.4908762878
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1884.9295618998
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,1773.6670993954
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1868.043140349
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1861.6271189372
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[44].pppg$o[0].channel,throughput:last,1723.424140455
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[45].pppg$o[0].channel,throughput:last,1564.5569696567
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[46].pppg$o[0].channel,throughput:last,1673.6718194135
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[47].pppg$o[0].channel,throughput:last,1481.6173766078
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[48].pppg$o[0].channel,throughput:last,1610.1786733253
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[49].pppg$o[0].channel,throughput:last,1718.8221395864
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[50].pppg$o[0].channel,throughput:last,1791.4426294723
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[51].pppg$o[0].channel,throughput:last,1844.7722270122
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[52].pppg$o[0].channel,throughput:last,1817.9719154224
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[53].pppg$o[0].channel,throughput:last,1711.8097878256
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[54].pppg$o[0].channel,throughput:last,1764.5485356547
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[55].pppg$o[0].channel,throughput:last,1812.2129363199
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[56].pppg$o[0].channel,throughput:last,1735.125425068
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[57].pppg$o[0].channel,throughput:last,1838.2543657378
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[58].pppg$o[0].channel,throughput:last,2097.2094784265
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[59].pppg$o[0].channel,throughput:last,1811.4270577757
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[60].pppg$o[0].channel,throughput:last,1712.7106822872
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[61].pppg$o[0].channel,throughput:last,1722.2302524204
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[62].pppg$o[0].channel,throughput:last,1726.9963394996
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[63].pppg$o[0].channel,throughput:last,1798.4148639687
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[64].pppg$o[0].channel,throughput:last,1827.1013819007
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[65].pppg$o[0].channel,throughput:last,1859.916008896
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[66].pppg$o[0].channel,throughput:last,1751.1939051195
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[67].pppg$o[0].channel,throughput:last,1876.5344593913
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[68].pppg$o[0].channel,throughput:last,1739.602259452
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[69].pppg$o[0].channel,throughput:last,1877.0156393623
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[70].pppg$o[0].channel,throughput:last,1844.6291397955
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[71].pppg$o[0].channel,throughput:last,1978.7927690106
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[72].pppg$o[0].channel,throughput:last,1827.7765170135
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[73].pppg$o[0].channel,throughput:last,1716.095270752
DSL04_for_Internet-0-20200622-18:35:47-13201,10000,0,Exercise7.user[74].pppg$o[0].channel,throughput:last,1672.1248199625
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[0].pppg$o[0].channel,throughput:last,1930.5675848497
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[1].pppg$o[0].channel,throughput:last,1939.0242417631
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[2].pppg$o[0].channel,throughput:last,1706.8654477631
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[3].pppg$o[0].channel,throughput:last,1738.036754769
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[4].pppg$o[0].channel,throughput:last,1954.2620137249
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[5].pppg$o[0].channel,throughput:last,2021.7312400057
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[6].pppg$o[0].channel,throughput:last,2140.4645498695
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[7].pppg$o[0].channel,throughput:last,1597.0860197903
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[8].pppg$o[0].channel,throughput:last,1953.9196238302
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[9].pppg$o[0].channel,throughput:last,1985.6614592035
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[10].pppg$o[0].channel,throughput:last,1600.328468248
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[11].pppg$o[0].channel,throughput:last,1797.1864939567
DSL04_for_Internet-1-20200622-18:46:09-13201,10000,1,Exercise7.user[12].pppg$o[0].channel,throughput:last,1432.873142018
