run,timelimit,repetition,Module,Name,
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1267.4026372335
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1205.3381557893
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1294.9719855955
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1143.7974096344
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1114.8356883829
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1147.650079338
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1244.4374689457
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1229.4905480348
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1278.1705453764
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1286.6403425899
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1198.3467150405
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1242.3740318893
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1157.9025749476
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1349.337066376
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1167.5169825523
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1259.6169498953
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1414.4110611062
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1210.1534925487
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1154.7852914375
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1179.3917763361
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1227.7001553349
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1239.128867628
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1323.7804754103
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1276.9981607602
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1230.5306769432
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1243.7671303865
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1217.2232456441
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1342.2391940932
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1243.0234623508
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1174.9757867629
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1277.8434962074
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1157.304721436
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1288.2247118657
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1150.6599595481
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1111.4797432115
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1282.8913984282
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1305.6022070087
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1274.3894880184
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1167.2619638514
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1208.1111101935
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1252.1604564998
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,1202.7702058192
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1283.9116973204
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1230.2131415421
ISDN02_for_Internet-0-20200622-05:27:52-2558,10000,0,Exercise7.user[44].pppg$o[0].channel,throughput:last,1266.3153076073
