run,timelimit,repetition,Module,Name,
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1657.521287304
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1628.6531140223
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1707.5932575267
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1802.3058948647
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1910.6438138544
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1643.4024311841
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1858.4021939688
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1915.2014081588
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1831.3148515865
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1733.2040511045
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1947.2083930255
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1949.5747469303
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1849.9785607843
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1639.0699118168
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1873.8032789743
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1981.1174581665
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1691.5985563469
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1803.7681761803
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1652.1691272102
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,2052.732729033
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1832.1065346928
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1911.5288790461
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1964.3985367451
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1844.6820831904
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1977.5120094826
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1754.3627366296
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,2036.915648484
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1978.6718011421
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1700.8734353948
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1809.2240799417
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1877.5691462129
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1647.43577731
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1719.7968663086
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1705.1217517065
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1690.3643406839
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1825.655239611
DSL06_for_Internet-0-20200622-20:10:43-19035,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1977.4937964586
