run,timelimit,repetition,Module,Name,
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1672.6629563844
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1702.5537255878
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1763.0318440347
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1739.8649572158
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1566.6584175591
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1692.48373945
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1732.2402106418
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1710.109289544
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1664.9632965102
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1712.8504017626
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1847.918855027
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1900.2518145652
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1699.3527732009
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1712.6179116708
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1642.0709420297
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1863.5212790598
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1840.4951523054
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1784.1506697774
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1913.7900738766
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1693.886418597
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1616.594009058
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1762.3894292737
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1636.9511103829
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1798.0899313999
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1631.9391701193
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1739.8004766622
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1806.3492717268
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1620.6036300603
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1522.2655236172
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1775.5321030596
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,2090.6502486908
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1795.0301468171
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1782.9835107455
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,2005.3697168692
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1499.8498495972
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1896.0642669275
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1655.5044293255
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1742.4655710972
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1954.4373528102
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1769.0350066219
DSL02_for_Internet-0-20200622-17:32:44-15759,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1665.5691732488
