run,timelimit,repetition,Module,Name,
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1320.2546525182
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1205.364810114
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1376.4343967975
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,1290.3134512096
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1278.6237634534
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1161.2798087268
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1190.5812902472
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,1293.7021576622
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1312.5354393415
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1218.5928798202
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,1295.1468339312
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,1263.5375379286
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1225.7875649691
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1315.0706836172
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1235.8881872642
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1318.6673610962
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1228.3843500974
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1180.8918630709
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,1272.2111058191
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1208.1693394423
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1248.8605857584
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1190.9117846738
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1178.2922846897
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,1273.2349748171
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,1254.8144221627
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,1237.3964356201
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,1197.6428587141
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1133.5444751526
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1131.6898121842
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1348.2730195734
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1297.3533950431
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1201.7091597728
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,1313.5820600795
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1166.9626134014
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,1323.3319909812
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1257.468531122
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,1128.0734195936
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1228.6474348873
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,1248.9609194087
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,1276.8362580202
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1280.6014345953
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,1251.2728638928
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1270.3281520031
ISDN01_for_Internet-0-20200622-04:19:56-30601,10000,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1227.226565638
