run,repetition,Module,Name,throughput,timelimit
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[0].pppg$o[0].channel,throughput:last,1688.746553,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[1].pppg$o[0].channel,throughput:last,1930.903649,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[2].pppg$o[0].channel,throughput:last,1386.684475,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[3].pppg$o[0].channel,throughput:last,2132.118819,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[4].pppg$o[0].channel,throughput:last,1192.041114,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[5].pppg$o[0].channel,throughput:last,1364.261961,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[6].pppg$o[0].channel,throughput:last,1320.005356,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[7].pppg$o[0].channel,throughput:last,2011.777183,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[8].pppg$o[0].channel,throughput:last,1438.730567,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[9].pppg$o[0].channel,throughput:last,1431.703114,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[10].pppg$o[0].channel,throughput:last,2581.601435,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[11].pppg$o[0].channel,throughput:last,2520.420435,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[12].pppg$o[0].channel,throughput:last,1894.587313,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[13].pppg$o[0].channel,throughput:last,1959.190147,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[14].pppg$o[0].channel,throughput:last,1486.42804,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[15].pppg$o[0].channel,throughput:last,1951.971364,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[16].pppg$o[0].channel,throughput:last,1801.271427,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[17].pppg$o[0].channel,throughput:last,1932.330469,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[18].pppg$o[0].channel,throughput:last,2171.950377,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[19].pppg$o[0].channel,throughput:last,1970.690962,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[20].pppg$o[0].channel,throughput:last,1728.229675,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[21].pppg$o[0].channel,throughput:last,1950.412379,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[22].pppg$o[0].channel,throughput:last,1687.168337,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[23].pppg$o[0].channel,throughput:last,2639.651323,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[24].pppg$o[0].channel,throughput:last,2110.05809,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[25].pppg$o[0].channel,throughput:last,2056.704201,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[26].pppg$o[0].channel,throughput:last,2502.741635,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[27].pppg$o[0].channel,throughput:last,1325.525022,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[28].pppg$o[0].channel,throughput:last,1702.911262,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[29].pppg$o[0].channel,throughput:last,1566.350665,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[30].pppg$o[0].channel,throughput:last,1948.25667,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[31].pppg$o[0].channel,throughput:last,1957.561138,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[32].pppg$o[0].channel,throughput:last,2119.372051,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[33].pppg$o[0].channel,throughput:last,1364.694093,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[34].pppg$o[0].channel,throughput:last,2221.210797,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[35].pppg$o[0].channel,throughput:last,1666.906584,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[36].pppg$o[0].channel,throughput:last,2126.821053,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[37].pppg$o[0].channel,throughput:last,1905.617964,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[38].pppg$o[0].channel,throughput:last,2226.266953,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[39].pppg$o[0].channel,throughput:last,2167.911054,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[40].pppg$o[0].channel,throughput:last,1567.944251,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[41].pppg$o[0].channel,throughput:last,2172.656144,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[42].pppg$o[0].channel,throughput:last,1809.865963,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[43].pppg$o[0].channel,throughput:last,1992.408175,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[44].pppg$o[0].channel,throughput:last,1850.620988,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[45].pppg$o[0].channel,throughput:last,952.2069118,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[46].pppg$o[0].channel,throughput:last,1433.11956,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[47].pppg$o[0].channel,throughput:last,1315.748062,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[48].pppg$o[0].channel,throughput:last,1977.433531,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[49].pppg$o[0].channel,throughput:last,1742.167427,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[50].pppg$o[0].channel,throughput:last,2019.955637,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[51].pppg$o[0].channel,throughput:last,1520.506091,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[52].pppg$o[0].channel,throughput:last,2372.857289,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[53].pppg$o[0].channel,throughput:last,1595.512188,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[54].pppg$o[0].channel,throughput:last,1908.562948,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[55].pppg$o[0].channel,throughput:last,934.7019391,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[56].pppg$o[0].channel,throughput:last,1677.73692,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[57].pppg$o[0].channel,throughput:last,1786.939123,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[58].pppg$o[0].channel,throughput:last,1536.835875,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[59].pppg$o[0].channel,throughput:last,1952.071535,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[60].pppg$o[0].channel,throughput:last,1202.635399,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[61].pppg$o[0].channel,throughput:last,2708.933529,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[62].pppg$o[0].channel,throughput:last,1278.013092,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[63].pppg$o[0].channel,throughput:last,1420.318311,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[64].pppg$o[0].channel,throughput:last,1550.342313,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[65].pppg$o[0].channel,throughput:last,1916.736701,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[66].pppg$o[0].channel,throughput:last,1990.342238,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[67].pppg$o[0].channel,throughput:last,1991.866723,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[68].pppg$o[0].channel,throughput:last,1606.164279,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[69].pppg$o[0].channel,throughput:last,1775.03512,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[70].pppg$o[0].channel,throughput:last,1490.821335,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[71].pppg$o[0].channel,throughput:last,1619.287333,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[72].pppg$o[0].channel,throughput:last,2066.353265,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[73].pppg$o[0].channel,throughput:last,1614.645216,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[74].pppg$o[0].channel,throughput:last,1480.813599,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[75].pppg$o[0].channel,throughput:last,1736.016661,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[76].pppg$o[0].channel,throughput:last,1794.076822,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[77].pppg$o[0].channel,throughput:last,1863.502825,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[78].pppg$o[0].channel,throughput:last,1578.201256,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[79].pppg$o[0].channel,throughput:last,2110.88592,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[80].pppg$o[0].channel,throughput:last,1408.739371,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[81].pppg$o[0].channel,throughput:last,2061.184859,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[82].pppg$o[0].channel,throughput:last,1739.437807,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[83].pppg$o[0].channel,throughput:last,1552.884196,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[84].pppg$o[0].channel,throughput:last,1535.9914,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[85].pppg$o[0].channel,throughput:last,1380.31362,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[86].pppg$o[0].channel,throughput:last,1573.65768,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[87].pppg$o[0].channel,throughput:last,1511.376662,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[88].pppg$o[0].channel,throughput:last,1599.643211,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[89].pppg$o[0].channel,throughput:last,2197.211432,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[90].pppg$o[0].channel,throughput:last,1751.441466,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[91].pppg$o[0].channel,throughput:last,2247.536621,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[92].pppg$o[0].channel,throughput:last,1594.086799,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[93].pppg$o[0].channel,throughput:last,1368.845256,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[94].pppg$o[0].channel,throughput:last,2368.141862,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[95].pppg$o[0].channel,throughput:last,2256.115682,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[96].pppg$o[0].channel,throughput:last,1956.958943,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[97].pppg$o[0].channel,throughput:last,1679.242585,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[98].pppg$o[0].channel,throughput:last,1868.020121,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[99].pppg$o[0].channel,throughput:last,1612.310414,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[100].pppg$o[0].channel,throughput:last,2312.616135,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[101].pppg$o[0].channel,throughput:last,2720.431269,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[102].pppg$o[0].channel,throughput:last,1901.055384,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[103].pppg$o[0].channel,throughput:last,1594.501862,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[104].pppg$o[0].channel,throughput:last,1623.250334,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[105].pppg$o[0].channel,throughput:last,1190.53764,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[106].pppg$o[0].channel,throughput:last,1631.642338,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[107].pppg$o[0].channel,throughput:last,2005.328143,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[108].pppg$o[0].channel,throughput:last,1571.789342,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[109].pppg$o[0].channel,throughput:last,1493.232576,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[110].pppg$o[0].channel,throughput:last,1791.62076,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[111].pppg$o[0].channel,throughput:last,1062.227431,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[112].pppg$o[0].channel,throughput:last,2362.313001,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[113].pppg$o[0].channel,throughput:last,1668.070112,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[114].pppg$o[0].channel,throughput:last,2020.907879,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[115].pppg$o[0].channel,throughput:last,2160.479065,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[116].pppg$o[0].channel,throughput:last,2141.799945,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[117].pppg$o[0].channel,throughput:last,2355.64731,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[118].pppg$o[0].channel,throughput:last,1414.857712,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[119].pppg$o[0].channel,throughput:last,1424.748361,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[120].pppg$o[0].channel,throughput:last,1159.636359,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[121].pppg$o[0].channel,throughput:last,1429.033699,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[122].pppg$o[0].channel,throughput:last,2877.779442,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[123].pppg$o[0].channel,throughput:last,2516.540284,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[124].pppg$o[0].channel,throughput:last,2579.407168,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[125].pppg$o[0].channel,throughput:last,2037.593727,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[126].pppg$o[0].channel,throughput:last,1720.075415,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[127].pppg$o[0].channel,throughput:last,1310.549952,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[128].pppg$o[0].channel,throughput:last,1840.686318,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[129].pppg$o[0].channel,throughput:last,2151.853327,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[130].pppg$o[0].channel,throughput:last,1886.054016,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[131].pppg$o[0].channel,throughput:last,1548.570624,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[132].pppg$o[0].channel,throughput:last,1914.975754,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[133].pppg$o[0].channel,throughput:last,2228.834608,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[134].pppg$o[0].channel,throughput:last,2461.976711,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[135].pppg$o[0].channel,throughput:last,1263.756418,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[136].pppg$o[0].channel,throughput:last,1333.879451,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[137].pppg$o[0].channel,throughput:last,2033.751153,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[138].pppg$o[0].channel,throughput:last,1706.90605,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[139].pppg$o[0].channel,throughput:last,1636.866922,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[140].pppg$o[0].channel,throughput:last,1815.847685,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[141].pppg$o[0].channel,throughput:last,1849.099494,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[142].pppg$o[0].channel,throughput:last,1456.349287,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[143].pppg$o[0].channel,throughput:last,1916.097606,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[144].pppg$o[0].channel,throughput:last,2046.509949,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[145].pppg$o[0].channel,throughput:last,1912.185811,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[146].pppg$o[0].channel,throughput:last,2164.975017,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[147].pppg$o[0].channel,throughput:last,1823.984232,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[148].pppg$o[0].channel,throughput:last,1445.010167,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[149].pppg$o[0].channel,throughput:last,1916.770804,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[150].pppg$o[0].channel,throughput:last,1884.343091,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[151].pppg$o[0].channel,throughput:last,2258.329422,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[152].pppg$o[0].channel,throughput:last,2274.490998,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[153].pppg$o[0].channel,throughput:last,1209.520252,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[154].pppg$o[0].channel,throughput:last,1212.972761,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[155].pppg$o[0].channel,throughput:last,2370.725071,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[156].pppg$o[0].channel,throughput:last,1986.068294,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[157].pppg$o[0].channel,throughput:last,1449.68082,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[158].pppg$o[0].channel,throughput:last,2379.120069,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[159].pppg$o[0].channel,throughput:last,1371.673948,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[160].pppg$o[0].channel,throughput:last,1742.3348,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[161].pppg$o[0].channel,throughput:last,2271.405561,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[162].pppg$o[0].channel,throughput:last,1914.934652,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[163].pppg$o[0].channel,throughput:last,1502.821037,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[164].pppg$o[0].channel,throughput:last,1696.062665,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[165].pppg$o[0].channel,throughput:last,2267.370775,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[166].pppg$o[0].channel,throughput:last,1637.046359,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[167].pppg$o[0].channel,throughput:last,2062.722704,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[168].pppg$o[0].channel,throughput:last,1697.994886,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[169].pppg$o[0].channel,throughput:last,1035.79566,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[170].pppg$o[0].channel,throughput:last,1895.781169,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[171].pppg$o[0].channel,throughput:last,2660.272656,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[172].pppg$o[0].channel,throughput:last,2257.786457,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[173].pppg$o[0].channel,throughput:last,2218.866734,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[174].pppg$o[0].channel,throughput:last,1701.371675,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[175].pppg$o[0].channel,throughput:last,3244.653705,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[176].pppg$o[0].channel,throughput:last,1243.788097,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[177].pppg$o[0].channel,throughput:last,1514.023159,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[178].pppg$o[0].channel,throughput:last,1564.917775,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[179].pppg$o[0].channel,throughput:last,1836.613711,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[180].pppg$o[0].channel,throughput:last,2584.126425,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[181].pppg$o[0].channel,throughput:last,1889.998683,1000
NO_VOIP_DSL_rpt03_scenario_02-0-20200625-22:47:15-32420,0,Exercise7.user[182].pppg$o[0].channel,throughput:last,1005.633153,1000
