" Exercise2.receive ($N=100, #0 - Exponential-0-20200510-03:37:23-1764)",," Exercise2.receive ($N=1000, #0 - Exponential-1-20200510-01:20:41-11900)",," Exercise2.receive ($N=10000, #0 - Exponential-2-20200510-01:20:41-11900)",
227.076383739892,2.87864393210499968,247.642098002174,5.398631186995999065,180.503505223277,2.602531580955999667
228.542054887816,1.465671147924000097,249.23793346554,1.595835463365999897,180.885249485433,0.381744262156019973
237.175799951649,8.63374506383300041,249.293306199538,0.055372733998012998,181.416530196694,0.531280711260989854
244.162540074292,6.986740122642999015,249.397612599724,0.104306400185999986,181.899025775827,0.482495579133000005
247.597956938392,3.43541686409999957,253.558227931794,4.16061533206999988,185.518477073454,3.619451297627000117
249.391195168847,1.793238230455000075,256.492965576573,2.934737644779000112,191.255808120648,5.73733104719399908
250.727750654001,1.336555485153999793,269.984897581633,13.4919320050600006,201.274795794974,10.01898767432599864
253.576234404491,2.84848375048999979,273.22694115167,3.242043570036999595,203.411944085024,2.137148290049999837
255.299831624715,1.723597220223999743,277.363892435099,4.136951283428999192,205.491435810975,2.079491725950999727
262.278884809798,6.97905318508299996,278.427475467217,1.063583032117999756,206.226337913771,0.734902102796009867
265.867208208169,3.588323398371000095,279.414838206402,0.987362739185019929,212.835101828417,6.608763914645999515
266.180891885495,0.313683677325970021,281.18733841452,1.772500208117999677,227.836989754839,15.00188792642200035
266.367237756894,0.186345871398999995,285.859004029405,4.67166561488499885,229.090879869626,1.253890114787000072
276.867878810258,10.50064105336399929,286.612570596001,0.753566566595959882,230.227192311867,1.136312442241000026
280.164616212911,3.296737402653000065,286.939424835276,0.326854239275010004,232.739243705372,2.512051393504999717
283.341118607374,3.176502394463000187,287.168008764452,0.228583929176010002,233.637427581687,0.898183876315019831
286.672910944436,3.33179233706199972,288.950051847405,1.78204308295299984,235.310896082728,1.67346850104099997
287.23518914249,0.56227819805399992,290.850379521075,1.900327673670000096,240.280096067878,4.969199985150000365
287.943809260738,0.708620118248009851,298.027761370647,7.17738184957199894,242.002176585055,1.722080517176999941
289.2740213466,1.330212085861899756,298.331110836717,0.30334946607002,243.311536735277,1.309360150222000025
289.688107411885,0.414086065285010017,299.373891791258,1.042780954541000056,247.807362905488,4.49582617021100004
293.855235481258,4.16712806937299972,306.384495191011,7.01060339975300014,249.699810200472,1.892447294984000097
294.992121374106,1.136885892847999896,307.402580854761,1.018085663749999978,252.000864268541,2.301054068068999915
297.80030605342,2.8081846793139995,307.784344450711,0.381763595950019961,252.962196069793,0.96133180125199002
299.156612234094,1.356306180673999766,308.202229168603,0.417884717891980005,262.182773063968,9.220576994174997715
300.335949906006,1.179337671911999668,310.434283806284,2.2320546376810002,266.984213358698,4.801440294729999875
,,310.492954671451,0.058670865167016,269.341370523702,2.35715716500399973
,,310.754936969619,0.261982298167990012,274.389629701255,5.04825917755299967
,,314.162342732992,3.407405763373000145,274.646613581068,0.256983879812989978
,,321.624078917154,7.46173618416199954,283.521369535801,8.87475595473300056
,,322.337434997749,0.713356080594959914,284.890109116376,1.368739580574999775
,,329.576255172099,7.23882017434999976,290.082971054726,5.192861938349999185
,,330.502141597123,0.925886425024029953,295.791389456609,5.708418401882999735
,,331.567584690338,1.065443093214999853,297.963069291376,2.171679834766999651
,,333.596886535951,2.029301845612999413,299.527086624037,1.564017332660999843
,,336.230904086862,2.634017550910999525,300.276312216143,0.749225592105969836
,,336.395421368035,0.164517281172999962,300.359049816398,0.082737600255029991
,,338.898945566665,2.503524198630000077,304.477779770918,4.118729954519999112
,,341.459721695617,2.5607761289519999,305.329556130871,0.851776359952959968
,,344.314996071271,2.85527437565389962,307.024017348681,1.694461217809999803
,,344.791028806346,0.476032735075019972,307.232531825787,0.208514477106010009
,,354.198472065051,9.40744325870499762,313.808448167574,6.57591634178699988
,,356.868189287061,2.669717222010000047,329.083338632782,15.27489046520799926
,,357.775476036477,0.907286749416019939,337.58383723368,8.500498600897998325
,,361.384979037678,3.60950300120089994,348.162111020966,10.5782737872859975
,,362.173032128415,0.788053090737039992,350.259680723862,2.097569702896000078
,,362.496905219465,0.323873091050019933,355.091872224638,4.832191500776000105
,,364.784065778306,2.287160558840999327,358.724280822416,3.632408597777999392
,,366.387658878458,1.603593100152000066,361.486812456127,2.762531633711000175
,,375.371146009206,8.983487130747999265,365.164874728348,3.678062272221000117
,,378.927582225443,3.556436216236999557,369.508871678376,4.343996950028
,,380.965667696517,2.038085471073999946,371.476551620727,1.967679942350999847
,,382.569892050176,1.604224353658999727,372.032742066978,0.556190446251039858
,,384.903397336678,2.333505286501999612,381.712992047388,9.68024998041000015
,,385.057130251327,0.153732914649029994,382.753264469752,1.040272422364000078
,,389.407838804441,4.35070855311399994,384.418759857198,1.665495387445999668
,,391.710781287509,2.302942483067999633,386.646193662638,2.227433805439999571
,,391.849999346846,0.139218059336999988,387.815888348845,1.169694686206999896
,,395.1200987714,3.27009942455400003,389.138967556143,1.323079207297999987
,,395.57244925774,0.452350486340039934,393.444539134662,4.305571578519000275
,,397.742582567608,2.170133309867999565,393.584804583217,0.140265448555000004
,,402.459060674014,4.71647810640599905,401.67740688856,8.09260230534300004
,,411.138303910784,8.67924323676999873,413.928233622612,12.25082673405199781
,,411.229067245924,0.090763335140024991,417.654475339029,3.726241716416999392
,,413.878759880289,2.649692634364999565,419.401198108284,1.7467227692549998
,,420.318722860949,6.439962980659998925,421.587090713036,2.185892604751999526
,,427.330311881304,7.011589020355000175,423.690631425509,2.103540712472999445
,,429.665043038779,2.334731157474999807,430.165348081314,6.474716655805000415
,,430.10871543959,0.443672400811010002,431.337999804537,1.172651723222999816
,,431.891229438246,1.782513998655999897,433.757846875756,2.419847071218999437
,,432.341174785444,0.449945347197969967,434.660127541316,0.902280665559999968
,,439.021823443335,6.680648657891000025,437.217558777995,2.557431236679000175
,,443.963107124087,4.941283680751999065,438.685190951854,1.467632173858999681
,,445.385548586319,1.422441462231999847,440.187486607749,1.502295655894999795
,,446.906432057183,1.52088347086399977,445.539162306468,5.351675698718999265
,,449.225762246848,2.31933018966500003,453.37248063365,7.83331832718199903
,,449.768005732103,0.542243485255029965,457.376400523752,4.00391989010199899
,,452.937241772816,3.169236040712999782,457.3930800689,0.016679545147951994
,,460.810102923215,7.872861150399000225,458.823370062671,1.43028999377109977
,,462.154881109556,1.344778186340999766,462.734732933493,3.91136287082199983
,,463.436936119224,1.282055009667999895,462.774041351696,0.039308418203006997
,,465.975891074882,2.538954955657999327,464.093063514972,1.319022163275999741
,,470.144535251756,4.168644176874000337,468.882701778252,4.789638263279998725
,,473.1915136099,3.046978358143999962,469.601028403311,0.718326625058979926
,,477.075373092392,3.8838594824919994,470.542649912796,0.941621509485000003
,,477.480478823634,0.405105731241970022,471.891029774071,1.348379861274999751
,,483.925081638525,6.444602814890998825,474.512770815901,2.62174104183
,,487.440611136278,3.51552949775299959,480.831366769361,6.318595953459999105
,,490.372495306262,2.931884169983999462,480.909015888443,0.077649119081968003
,,493.502732545169,3.130237238907000107,482.263507961388,1.354492072944999843
,,497.672946245295,4.170213700126000217,485.519429742979,3.255921781590999752
,,498.983530728748,1.310584483452999821,487.618174758194,2.098745015215000001
,,500.270799190021,1.28726846127299987,489.088908516394,1.470733758199999735
,,504.592836146454,4.322036956432999217,493.465352180896,4.376443664502000157
,,505.536672068615,0.943835922160989989,495.527287670135,2.061935489238999602
,,506.859319692354,1.322647623738999903,502.904147372897,7.37685970276199928
,,513.646132377478,6.786812685123999565,504.512094800924,1.607947428026999852
,,517.838663660167,4.192531282688898727,509.764546385478,5.25245158455399872
,,519.514990831852,1.676327171684999666,511.060921999117,1.296375613638999885
,,525.909516127131,6.394525295279098715,512.652713601259,1.591791602141900068
,,535.953058939906,10.0435428127749979,515.054763149314,2.402049548055099837
,,535.988272381061,0.035213441154950994,518.044360108339,2.98959695902499954
,,539.255222255594,3.266949874533000107,528.870208480721,10.82584837238199778
,,541.323339613568,2.068117357974100118,530.12545653553,1.255248054808999918
,,544.239508913618,2.916169300049999952,530.48443064047,0.358974104939989934
,,544.469478291872,0.229969378253939981,531.926740885457,1.442310244986999991
,,544.835120198322,0.36564190645004002,533.054132979111,1.127392093654099976
,,549.473826149984,4.638705951661998815,542.901143808364,9.84701082925289835
,,558.430534017778,8.95670786779399814,543.029232892439,0.128089084075100001
,,558.629169224565,0.198635206786999973,546.153215460453,3.12398256801400008
,,560.422200991444,1.793031766878999888,550.176028626083,4.022813165629900195
,,561.739159775325,1.316958783880999735,559.675282368626,9.49925374254300078
,,564.330180670149,2.591020894823899735,562.88984170539,3.21455933676409965
,,572.863695573864,8.533514903715097655,567.770389486165,4.880547780774898905
,,574.437134850407,1.573439276543000082,568.495212446581,0.724822960416079848
,,575.870290582222,1.433155731814999883,569.276915344729,0.781702898147959898
,,576.681888392547,0.811597810324999887,570.894351127057,1.617435782327999663
,,580.999962168827,4.318073776280000315,577.235258530929,6.34090740387189908
,,588.01085571425,7.010893545423000335,580.332400418154,3.09714188722499982
,,592.440760383894,4.429904669644098877,583.025516683287,2.693116265133100195
,,594.998451905021,2.557691521126900002,586.275044734448,3.249528051160999617
,,596.074313126874,1.075861221853100066,590.902798160232,4.62775342578400027
,,596.082936483018,0.008623356143971298,591.463511964473,0.560713804241000033
,,600.527906802019,4.444970319000999462,593.742298959166,2.278786994693000157
,,603.408203001939,2.88029619992009954,600.144682290663,6.40238333149699909
,,603.90611820247,0.497915200531000021,610.498106005069,10.35342371440599859
,,605.092565565039,1.186447362568999957,615.013449939681,4.51534393461199989
,,607.685325473319,2.592759908280100047,617.580120318372,2.566670378690999665
,,609.931673703892,2.246348230572899663,618.011572814321,0.431452495948969947
,,609.958820142232,0.027146438339968999,619.955196150002,1.943623335680999978
,,616.471967210131,6.51314706789900019,626.05096138904,6.09576523903809961
,,620.175701652417,3.703734442285999665,627.691036809597,1.640075420556999833
,,621.501792183167,1.326090530750100075,631.835290161375,4.14425335177799957
,,623.410056393596,1.908264210428900038,634.57652188874,2.741231727364899832
,,630.58545784509,7.175401451494099765,639.383695115695,4.807173226954999355
,,634.92477041535,4.339312570259899342,639.721765496697,0.338070381002009921
,,637.854167711735,2.929397296384999892,642.073248316929,2.351482820231999495
,,639.744080327309,1.889912615574099945,643.452731258215,1.37948294128589976
,,639.791923525164,0.047843197854944993,644.201339825864,0.748608567649059915
,,640.73195329075,0.940029765586019912,644.93063786685,0.729298040986009917
,,648.685711305588,7.95375801483809926,652.450572604985,7.51993473813499944
,,654.031600746432,5.34588944084399917,657.389051654184,4.938479049198900105
,,657.553842135401,3.522241388968999387,660.079137891815,2.690086237631000175
,,659.958211177439,2.40436904203810008,664.880878494842,4.80174060302699955
,,677.727220374035,17.76900919659599503,666.155913817902,1.275035323059900078
,,677.945195350344,0.21797497630893997,668.581853740671,2.425939922769099852
,,678.512655712112,0.567460361767979867,669.500526611315,0.918672870643949975
,,680.431333011735,1.918677299622999925,676.266078253951,6.7655516426360993
,,680.873826712604,0.442493700869019955,683.623355165061,7.3572769111098992
,,684.947120341141,4.073293628536900342,691.56449850047,7.941143335409000385
,,693.038249270587,8.091128929446099935,693.197312028796,1.632813528325999897
,,693.677665852514,0.639416581926979918,704.59787030886,11.40055828006400059
,,697.257933443504,3.580267590989899755,706.92870591564,2.33083560677989964
,,699.130540816371,1.872607372866999843,714.421540953824,7.49283503818399939
,,699.335377896126,0.204837079755069982,717.234407095023,2.81286614119899968
,,700.120886044268,0.785508148141959903,717.356908188312,0.122501093288969991
,,704.346052637095,4.22516659282699967,722.607318579686,5.250410391374000315
,,706.475392079628,2.129339442532999441,726.566844582769,3.959526003083099415
,,710.681153849485,4.205761769857000217,729.497859759357,2.93101517658789932
,,711.382888966538,0.70173511705297997,736.298757226429,6.80089746707199969
,,719.075694824103,7.692805857565099685,736.882105411968,0.583348185539079851
,,719.227378392707,0.151683568603969975,742.339445882172,5.457340470203899215
,,722.956816419855,3.729438027147899942,745.023454541039,2.684008658866999562
,,725.151619086184,2.194802666329099587,747.330001549025,2.306547007986099892
,,725.549714747012,0.398095660827950002,749.34572165042,2.015720101394899535
,,726.116949830117,0.567235083104949963,750.508532020708,1.162810370288100077
,,726.177191031808,0.060241201691041995,752.890139289628,2.381607268919999845
,,727.69129074611,1.514099714302000068,754.408917445728,1.51877815609999977
,,727.77097260056,0.079681854449972999,758.016045910804,3.607128465075999362
,,728.111706185594,0.340733585034059925,758.990907104859,0.974861194054939868
,,728.197850712378,0.086144526783982988,759.837244583522,0.846337478663029992
,,730.336739038735,2.138888326356999762,768.09551079067,8.258266207148000825
,,731.184667689763,0.84792865102793002,768.715207761951,0.619696971280969896
,,731.507875134499,0.323207444735999936,770.584630834451,1.86942307250000005
,,737.406812702483,5.89893756798399946,770.936198587706,0.35156775325503997
,,738.428870906664,1.022058204181000015,776.673690631103,5.73749204339699935
,,740.75084346312,2.32197255645600008,777.634551297223,0.960860666119969891
,,741.541796746729,0.790953283609040042,778.35224575112,0.71769445389702002
,,743.956192227893,2.414395481164000037,778.383154555174,0.030908804053978999
,,754.251278809308,10.29508658141499918,778.383525330617,0.000370775443002459
,,759.787346186415,5.536067377106999005,781.361095230996,2.977569900378999695
,,760.765861730213,0.97851554379803995,781.65359062556,0.29249539456406992
,,761.163622904803,0.397761174589959963,782.70299635976,1.049405734199899683
,,761.961864245544,0.798241340741010048,783.2805353005,0.577538940740059955
,,762.943977042584,0.982112797040029845,783.902665353578,0.622130053077969866
,,763.232044596078,0.288067553493989935,786.072613513199,2.169948159621100096
,,765.875968583089,2.643923987010899687,786.373029531797,0.300416018597959965
,,768.40834388478,2.53237530169109969,792.733578928933,6.36054939713599939
,,778.887862090819,10.4795182060389997,793.734781280391,1.001202351457999735
,,780.511337939756,1.623475848936999803,798.343231035543,4.608449755151999815
,,782.981312057852,2.469974118095899832,799.0691567428,0.725925707257029981
,,784.357165693073,1.375853635221000008,801.333083281972,2.263926539172000032
,,784.413635721536,0.056470028463081994,802.342035703577,1.008952421605000088
,,789.443495040103,5.02985931856700039,803.30198161019,0.959945906612919891
,,794.2813139157,4.837818875596999725,805.214607391416,1.912625781225999681
,,795.307770936579,1.026457020879000033,805.294822752628,0.080215361212025992
,,796.1034757455,0.795704808920959957,807.686993174039,2.392170421410999545
,,799.894555022239,3.791079276738999567,813.800939057315,6.113945883275999165
,,804.831385835915,4.936830813675999945,819.396119767493,5.59518071017810035
,,807.678975220011,2.847589384096099952,820.362683040231,0.966563272737970043
,,809.151361177084,1.47238595707300001,833.761440898012,13.39875785778099976
,,810.821497773646,1.670136596562000082,834.232140513407,0.470699615395009926
,,816.796709746947,5.975211973300899225,834.382448060414,0.150307547006949981
,,820.978153077435,4.181443330487999415,836.494536406036,2.112088345622099785
,,825.102693161249,4.124540083814100187,837.286894993571,0.792358587534979892
,,826.777559502448,1.674866341198899982,838.511226795697,1.224331802125999675
,,829.214975316521,2.437415814072999777,841.603903464806,3.092676669109000175
,,830.892830494312,1.677855177790999791,842.133024862535,0.529121397728999908
,,831.332959091246,0.440128596934070024,842.661327340351,0.528302477816059877
,,832.680760814909,1.347801723662999766,843.403981787024,0.742654446672989851
,,832.866124361676,0.185363546766889984,849.528012929128,6.12403114210389885
,,833.36548723504,0.499362873364019963,854.961163690208,5.433150761080000265
,,833.753570796003,0.388083560963079941,855.696573684453,0.735409994245060035
,,842.056509311051,8.302938515047898675,859.5192018602,3.8226281757468996
,,842.193233733415,0.136724422364070007,863.580741971829,4.06154011162900018
,,849.638723331399,7.44548959798400031,863.73932508777,0.158583115941039964
,,849.979889873769,0.34116654237004995,866.91479390584,3.175468818069899317
,,854.549098962172,4.569209088402999425,869.843492070133,2.928698164293099795
,,855.316522795539,0.76742383336692987,874.655134926981,4.81164285684790014
,,858.190431941852,2.87390914631309967,875.666883400032,1.011748473051099935
,,861.935135987096,3.744704045244000117,875.762121942981,0.095238542949004994
,,862.045126184087,0.109990196990910004,880.788565864929,5.026443921947899775
,,864.506138773881,2.461012589793999607,881.571000984811,0.78243511988204983
,,867.692896868106,3.186758094225099912,883.939134177221,2.368133192410000187
,,867.730803291404,0.037906423297954003,887.597688200713,3.658554023491999967
,,868.147795159962,0.416991868558059917,887.65300518319,0.055316982476937989
,,868.371882663121,0.224087503159009992,887.927912280221,0.274907097031020007
,,869.41783067751,1.045948014388999865,887.976636619121,0.048724338900000996
,,879.676800473704,10.25896979619399825,888.06983792316,0.093201304038984993
,,881.019483378021,1.342682904316899953,896.271591384613,8.20175346145299851
,,883.538170188783,2.51868681076199951,897.5970526705,1.325461285887099986
,,884.501453088796,0.963282900013039841,899.082823413181,1.48577074268099984
,,885.183258885812,0.681805797015949896,901.756023010391,2.673199597209999987
,,885.413801581809,0.230542695997089984,909.001790362653,7.24576735226199984
,,886.2861652401,0.87236365829095996,909.162697599395,0.160907236741989977
,,886.781274435122,0.495109195022000013,914.298195681846,5.135498082450999005
,,890.866967897587,4.08569346246499875,914.501952110093,0.203756428246950004
,,891.395814097951,0.528846200363999983,914.786105423403,0.284153313310069986
,,892.048154076966,0.652339979014979972,914.919532617023,0.133427193620039962
,,900.424652932419,8.3764988554531001,916.25015668664,1.330624069616999966
,,903.036877012849,2.612224080429999862,917.758484811527,1.508328124886900038
,,904.428387758285,1.391510745435999835,917.815987790092,0.057502978565025994
,,914.950061057916,10.52167329963100067,921.127710084503,3.311722294411000065
,,915.10399805047,0.153936992554009998,922.921366847543,1.793656763040099903
,,920.732595126644,5.62859707617409908,923.58340828711,0.662041439566909859
,,924.784862041285,4.05226691464099885,923.675925049394,0.09251676228404898
,,925.607571704786,0.822709663500969853,929.944799607409,6.2688745580149998
,,926.671945759752,1.064374054965999679,930.890386863566,0.945587256156950046
,,928.714236562744,2.042290802991900015,932.589344255879,1.698957392312999907
,,929.400054860094,0.685818297350009984,932.597102001162,0.007757745283015499
,,932.302457317132,2.902402457037999802,935.497024846641,2.899922845479100157
,,944.314318798922,12.01186148178999952,937.203162012495,1.706137165853999875
,,949.612258850349,5.29794005142709953,938.232436632619,1.029274620123899804
,,956.317632964173,6.705374113823999925,940.886625342981,2.654188710362099347
,,956.829255650895,0.511622686722029926,943.752145499387,2.865520156406000205
,,961.102475731694,4.273220080798999707,958.231185928047,14.47904042865999935
,,961.158728440731,0.056252709037038994,967.446432894195,9.2152469661479976
,,964.317815068629,3.15908662789799964,969.161988265349,1.715555371153999688
,,964.535598582889,0.217783514259960008,970.944689933494,1.782701668145000075
,,964.657075672998,0.121477090109010004,972.294951228283,1.350261294789000026
,,966.655686630366,1.998610957367999753,972.990935935412,0.695984707128900035
,,971.699718944451,5.04403231408499939,979.184650056043,6.19371412063109969
,,974.496441677513,2.796722733061999465,980.846722707304,1.662072651261000006
,,978.810128630269,4.3136869527559991,982.837801060276,1.99107835297199997
,,981.334036298417,2.523907668147999485,984.601862155555,1.764061095278999671
,,983.156500035071,1.822463736653999956,988.68797925979,4.086117104234999062
,,984.301873540193,1.145373505122099895,990.813477430823,2.125498171033100007
,,986.578622171893,2.276748631699999407,995.02295620907,4.209478778246999987
,,1000.005302517624,13.4266803457310004,997.260912279146,2.237956070075899352
,,1000.35266681332,0.347364295696020007,998.434193311222,1.173281032075999868
,,1002.953349237787,2.600682424467000147,998.564260136792,0.130066825569999988
,,1003.426936520005,0.473587282218089986,1002.552317182723,3.988057045930999837
,,1004.861727109414,1.434790589408999831,1003.091201473674,0.538884290951049835
,,1006.99437003794,2.132642928525999783,1003.707074564388,0.615873090713989987
,,1009.396221252382,2.401851214441999882,1005.501824983907,1.79475041951900004
,,1010.124922094585,0.728700842203009898,1005.926832829837,0.425007845929940007
,,1014.228334355953,4.103412261367900252,1009.619541122226,3.69270829238910013
,,1021.675038323722,7.4467039677690998,1009.649606997556,0.030065875330023999
,,1024.994060592607,3.319022268884999952,1014.159277094863,4.509670097306999617
,,1026.854601324132,1.860540731525099901,1015.559899751425,1.400622656561899762
,,1027.777927347966,0.923326023833849869,1020.063036295637,4.50313654421199947
,,1028.203541943532,0.425614595566000007,1020.095615324132,0.032579028494978998
,,1028.409454138355,0.205912194822990001,1022.191775852315,2.09616052818310016
,,1032.744297479039,4.334843340684098915,1027.852532489299,5.6607566369838995
,,1034.130804843918,1.38650736487899983,1037.274639986748,9.42210749744909743
,,1034.84837096686,0.717566122941889924,1038.110477122789,0.835837136040940006
,,1037.828838189719,2.980467222858999667,1039.320311324319,1.209834201529899728
,,1038.060318699152,0.231480509433139968,1042.738869692503,3.418558368183999705
