"throughput:vector Exercise4.client.pppg$o[0].channel ($timelimit=20, $ber=1e-6, #0 - Half_Delay-1-20200525-21:07:18-7344)",
14.75432,317010.882236519944
14.766376,317568.5083462599425
14.778432,318125.224651710013
14.790488,318681.0333776699837
14.802544,319235.936741680022
14.8146,319789.9369540900217
14.894416,318885.6817212599552
14.906472,319436.5507814299775
14.94264,319470.1873296799595
14.954696,320018.8088076099512
14.966752,320566.546435729949
14.978808,321113.40234816994
14.990864,321659.378672239952
15.00292,322204.4775283699845
15.014976,322748.7010302200205
15.027032,323292.0512846399792
15.039088,323834.5303917399132
15.106848,323180.0571502399392
15.118904,323719.76169701002
15.155072,323742.7047525700175
15.167128,324280.2460689999852
15.179184,324816.9335057799465
15.19124,325352.769095869967
15.203296,325887.754865790018
15.215352,326421.8928355999515
15.227408,326955.185019009979
15.239464,327487.6334233299125
15.25152,328019.2400495199245
15.263576,328550.0068922300117
15.31928,328142.31478241994
15.331336,328670.6390101899155
15.367504,328681.612837060005
15.37956,329207.8577020399962
15.391616,329733.278169099939
15.403672,330257.8761739400205
15.415728,330781.6536461999632
15.427784,331304.6125094799782
15.43984,331826.7546814000225
15.451896,332348.082073549972
15.463952,332868.5965916099952
15.476008,333388.300135280005
15.488064,333907.1945983699977
15.531712,333745.0501271199892
15.604048,332970.5214954499382
15.652272,332423.5612567899507
15.664328,332937.3593300699712
15.676384,333450.3671254799695
15.68844,333962.586464939987
15.700496,334474.0191647399905
15.744144,334312.491044290014
15.81648,333545.769981689983
15.860144,333211.0982094500205
15.87676,333621.7213083800155
15.888816,334127.3509618300002
15.900872,334632.2138810999452
15.912928,335136.311808859929
15.956576,334975.1224824199445
16.113304,332465.148054059943
16.12536,332945.3730025299582
16.169008,332792.215824250015
16.325736,330335.857446179957
16.337792,330830.0166876899305
16.538168,327550.6694574599377
16.550224,328040.514738649944
16.56228,328529.646884370012
16.7506,325555.8606855899552
16.762656,326040.932892729993
16.774712,326525.3078562499712
16.786768,327008.987078389967
16.963032,324321.736821579979
16.975088,324801.6151668799565
16.987144,325280.8123602200057
16.9992,325759.3298508200087
17.011256,326237.1690838099452
17.175464,323820.0726338499217
17.18752,324294.3717301900025
17.199576,324768.005908979917
17.211632,325240.976567470002
17.223688,325713.2850989899587
17.235744,326184.932892950018
17.387896,324024.0222278799617
17.399952,324492.3894042900057
17.412008,324960.1079898399757
17.424064,325427.1793308400077
17.43612,325893.60476986994
17.448176,326359.3856458099315
17.460232,326824.5232938500115
17.600328,324908.035804789978
17.612384,325370.14864087
17.62444,325831.6292602799357
17.636496,326292.4789595400205
17.648552,326752.699031629948
17.660608,327212.290765980025
17.672664,327671.2554485299617
17.68472,328129.5943616899887
17.81276,326447.7823762299952
17.824816,326903.3464356699252
17.836872,327358.2946606299367
17.848928,327812.628299019997
17.860984,328266.3485953499327
17.87304,328719.4567907899612
17.885096,329171.9541231399627
17.897152,329623.8418269000242
18.025192,327951.2362475799155
18.037248,328400.4300434299502
18.049304,328849.023762909927
18.06136,329297.0186076799865
18.097528,329305.0852027999925
18.237624,327215.8697865499412
18.24968,327660.320619319914
18.261736,328104.184618589933
18.273792,328547.4629458399717
18.30996,328556.916563439997
18.446032,326704.4099240399655
18.462112,327072.872269429964
18.474168,327512.0156967299982
18.486224,327950.5863393199392
18.522392,327961.0970332599237
18.656944,326242.0683687499252
18.674544,326580.18316270993
18.6866,327014.652210679952
18.698656,327448.5610088799142
18.710712,327881.910640279995
18.734824,328103.4292075500117
18.869376,326402.7384901299367
18.886976,326736.9006028299912
18.899032,327166.3860879199337
18.911088,327595.3239707800087
18.923144,328023.7152980499657
18.9352,328451.5611136900252
18.947256,328878.8624590300017
19.081808,327191.6371865799877
19.099408,327521.3556357299667
19.111464,327945.5723538500017
19.12352,328369.2541958800277
19.135576,328792.4021727900242
19.147632,329215.0172930000107
19.159688,329637.1005623899392
19.171744,330058.6529843099412
19.29424,328588.0138321099795
19.31184,328912.832749239983
19.323896,329331.5178264299162
19.335952,329749.6808018599392
19.348008,330167.3226515100095
19.360064,330584.4443489399267
19.37212,331001.0468652899132
19.384176,331417.131169260013
19.396232,331832.698227160027
19.506672,330572.0217164700145
19.524272,330891.5180038500102
19.536328,331304.429368710028
19.548384,331716.8314270899855
19.56044,332128.7251206999637
19.572496,332540.1113889599212
19.584552,332950.9911689599967
19.596608,333361.3653954799512
19.608664,333771.2350010200165
19.62072,334180.6009157699295
19.719104,333124.669356169993
19.736704,333438.4505133199265
19.74876,333845.36548117001
19.760816,334251.7839344299855
19.772872,334657.706781290005
19.784928,335063.134927759994
19.796984,335468.0692776199425
19.80904,335872.510732469963
19.821096,336276.46019170992
19.833152,336679.9185525299975
19.845208,337082.8867099799675
19.931536,336227.7749190999887
19.949136,336535.477025169995
19.961192,336936.1909849899815
19.973248,337336.421196989947
19.985304,337736.1685366400045
19.99736,338135.4338772699695
